rh,temp,uva,uvb,x,y,blueg,blueb,worn,pressure,timestamp,hour,minute,second,isnight
32.76481481481481,28.48592592592593,2.023768518518519,0.5591644444444444,243.1851851851852,268.1851851851852,53.64814814814815,49.0,0.0,0.9862852391004376,1650624985,12,56,25,0
32.76740740740741,28.635555555555555,2.3683148148148145,0.6544622222222222,270.4074074074074,299.55555555555554,60.7037037037037,53.81481481481482,0.0,0.9863077190192907,1650625138,12,58,58,0
32.79055555555556,28.74277777777778,2.397125000000001,0.6629033333333332,282.0833333333333,312.44444444444446,62.80555555555556,56.47222222222222,0.0,0.9863036982207967,1650625293,13,1,33,0
32.69238095238095,28.91809523809524,2.376714285714285,0.6584742857142857,286.5238095238095,316.6190476190476,65.33333333333333,57.61904761904762,0.0,0.9863372222809675,1650625461,13,4,21,0
32.702982456140354,28.77964912280702,2.25480701754386,0.6176252631578947,271.2456140350877,298.7543859649123,60.68421052631579,54.59649122807018,0.0,0.9863207240900177,1650625614,13,6,54,0
32.65599999999999,28.754000000000005,2.015066666666667,0.5623199999999999,256.1333333333333,280.7333333333333,58.66666666666666,52.266666666666666,0.0,0.986365326095896,1650625768,13,9,28,0
32.61479166666667,28.86583333333333,1.8388541666666665,0.5071175,226.9375,250.0,50.72916666666666,45.66666666666666,0.0,0.9864043095649315,1650625921,13,12,1,0
32.65976190476191,28.78523809523809,1.7160119047619045,0.4706285714285713,213.47619047619048,235.2142857142857,48.19047619047619,43.35714285714285,0.0,0.9864288651557341,1650626074,13,14,34,0
32.64527777777778,28.725000000000005,1.615722222222222,0.4409099999999999,207.55555555555557,227.86111111111111,46.5,42.22222222222222,0.0,0.9864805219727498,1650626227,13,17,7,0
32.59549019607842,28.742549019607846,1.687107843137255,0.4679317647058823,212.1372549019608,234.6078431372549,47.80392156862745,43.15686274509804,0.0,0.9864841826195072,1650626381,13,19,41,0
32.60333333333333,28.859166666666667,1.8335625,0.511555,223.66666666666663,247.33333333333331,50.54166666666666,45.333333333333336,0.0,0.986514927214409,1650626534,13,22,14,0
32.635416666666664,28.85625,1.8243020833333328,0.503035,225.08333333333331,249.08333333333331,50.35416666666666,45.10416666666666,0.0,0.986539600296077,1650626687,13,24,47,0
32.633333333333326,28.87074074074073,1.880305555555556,0.5105688888888888,234.77777777777777,259.48148148148147,52.55555555555556,47.388888888888886,0.0,0.9865767469912546,1650626840,13,27,20,0
32.6189393939394,28.99727272727273,1.8482348484848483,0.5135236363636364,230.3030303030303,254.1515151515152,51.40909090909091,46.68181818181818,0.0,0.9866041615264415,1650626994,13,29,54,0
32.62375,29.02520833333333,1.7383125,0.4691324999999999,217.27083333333331,238.8125,48.6875,44.145833333333336,0.0,0.986633769224443,1650627147,13,32,27,0
32.63714285714286,29.153809523809525,1.5587738095238093,0.4203199999999999,201.6904761904762,220.57142857142856,45.26190476190476,41.54761904761905,0.0,0.9866669016483969,1650627300,13,35,0,0
32.62,29.19400000000001,1.6742833333333331,0.46008,212.38333333333333,232.71666666666667,47.516666666666666,44.016666666666666,0.0,0.9866888724401678,1650627453,13,37,33,0
32.63470588235295,28.91784313725489,1.7207254901960782,0.4794588235294117,207.52941176470588,227.68627450980392,46.52941176470589,42.23529411764706,0.0,0.9867467816142003,1650627606,13,40,6,0
32.65592592592592,28.77629629629629,1.886185185185185,0.503311111111111,219.59259259259255,243.07407407407408,50.51851851851852,44.5925925925926,0.0,0.9867613381948444,1650627776,13,42,56,0
32.64238095238095,28.82428571428572,1.6600714285714289,0.4548057142857142,206.9047619047619,227.95238095238096,47.095238095238095,42.19047619047619,0.0,0.9867794578971484,1650627929,13,45,29,0
32.66954545454545,28.86121212121212,1.6673560606060605,0.4595636363636363,211.83333333333331,232.9090909090909,47.45454545454545,43.18181818181818,0.0,0.9867891348720362,1650628082,13,48,2,0
32.64254901960784,29.2443137254902,1.734421568627451,0.47428,218.54901960784315,239.07843137254903,48.50980392156863,45.0,0.0,0.9868027072659807,1650628235,13,50,35,0
32.649166666666666,29.147500000000008,2.137833333333333,0.5751,247.25,272.0,57.66666666666666,50.41666666666666,0.0,0.9868138827206187,1650628421,13,53,41,0
32.70216666666667,29.121333333333325,2.007658333333333,0.5567819999999999,239.7,264.9,53.766666666666666,48.18333333333333,0.0,0.9868263837486634,1650628728,13,58,48,0
32.6975,29.07333333333333,1.952625,0.552735,255.54166666666663,281.375,58.29166666666666,52.375,0.0,0.9868249856073692,1650628881,14,1,21,0
